Date,AWHNONAG,CES9091000001,CEU0500000003,LNS13023622,LNS13023654,LNS13023706,LNS13026511,MARTSMPCSM44000USS,MNFCTRIRSA,MNFCTRMPCIMSA,MNFCTRMPCSMSA,MPCT00XXS,MPCTNRXXS,MPCTXXXXS,MVPHGFD027MNFRBDAL,PAYEMS,UNEMPLOY,USGOVT,USPRIV,MORTGAGE15US,MORTGAGE30US
9/30/06,33.8,2732,20.35,46.7,12.7,11.4,34,-0.6,1.24,1,-1.8,-1.7,0.1,-0.9,4207.5,136870,6847,22082,114788,5.98,6.31
10/1/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.31
10/2/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.31
10/3/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.31
10/4/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.31
10/5/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3
10/6/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3
10/7/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3
10/8/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3
10/9/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3
10/10/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3
10/11/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,5.98,6.3
10/12/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37
10/13/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37
10/14/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37
10/15/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37
10/16/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37
10/17/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37
10/18/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.37
10/19/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36
10/20/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36
10/21/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36
10/22/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36
10/23/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36
10/24/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36
10/25/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.06,6.36
10/26/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4
10/27/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4
10/28/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4
10/29/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.24,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4
10/30/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.26,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4
10/31/06,33.9,2731,20.51,46.4,14.1,11.6,32.3,-0.2,1.26,0.6,-0.8,-2.1,-0.2,-1.1,4244.1,136882,6727,22068,114814,6.1,6.4
11/1/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.1,6.4
11/2/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31
11/3/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31
11/4/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31
11/5/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31
11/6/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31
11/7/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31
11/8/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.02,6.31
11/9/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33
11/10/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33
11/11/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33
11/12/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33
11/13/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33
11/14/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33
11/15/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,6.04,6.33
11/16/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24
11/17/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24
11/18/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24
11/19/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24
11/20/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24
11/21/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.94,6.24
11/22/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18
11/23/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18
11/24/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18
11/25/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18
11/26/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18
11/27/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18
11/28/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18
11/29/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.26,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.91,6.18
11/30/06,33.8,2729,20.44,47.5,14.3,11.4,33.2,0.2,1.25,0.4,1,-2.2,2,-0.1,4313,137090,6872,22083,115007,5.87,6.14
12/1/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14
12/2/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14
12/3/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14
12/4/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14
12/5/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14
12/6/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.87,6.14
12/7/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11
12/8/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11
12/9/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11
12/10/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11
12/11/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11
12/12/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11
12/13/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.84,6.11
12/14/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12
12/15/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12
12/16/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12
12/17/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12
12/18/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12
12/19/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12
12/20/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.86,6.12
12/21/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13
12/22/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13
12/23/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13
12/24/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13
12/25/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13
12/26/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13
12/27/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.89,6.13
12/28/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.93,6.18
12/29/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.25,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.93,6.18
12/30/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.22,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.93,6.18
12/31/06,33.9,2730,20.6,47.9,14.3,11.6,33.6,1.1,1.22,0.2,3.3,-0.8,3,1.1,4240.4,137263,6762,22088,115175,5.93,6.18
1/1/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.93,6.18
1/2/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.93,6.18
1/3/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.93,6.18
1/4/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18
1/5/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18
1/6/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18
1/7/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18
1/8/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18
1/9/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18
1/10/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.94,6.18
1/11/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21
1/12/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21
1/13/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21
1/14/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21
1/15/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21
1/16/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21
1/17/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.96,6.21
1/18/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23
1/19/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23
1/20/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23
1/21/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23
1/22/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23
1/23/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23
1/24/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.23
1/25/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25
1/26/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25
1/27/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25
1/28/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25
1/29/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.22,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25
1/30/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.25,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25
1/31/07,33.8,2731,20.69,48.6,14.6,11.2,34,0.1,1.25,0.2,-2.5,-1.2,1.7,0.3,4216.3,137497,7116,22095,115402,5.98,6.25
2/1/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34
2/2/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34
2/3/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34
2/4/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34
2/5/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34
2/6/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34
2/7/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.06,6.34
2/8/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28
2/9/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28
2/10/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28
2/11/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28
2/12/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28
2/13/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28
2/14/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.02,6.28
2/15/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3
2/16/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3
2/17/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3
2/18/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3
2/19/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3
2/20/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3
2/21/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,6.03,6.3
2/22/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,5.97,6.22
2/23/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,5.97,6.22
2/24/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,5.97,6.22
2/25/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,5.97,6.22
2/26/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,5.97,6.22
2/27/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,5.97,6.22
2/28/07,33.7,2732,20.78,49.1,15,12.2,34.1,0.2,1.25,0.6,2.2,-1.2,1.2,0,4316.9,137582,6927,22131,115451,5.97,6.22
3/1/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.25,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.92,6.18
3/2/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.23,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.92,6.18
3/3/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.23,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.92,6.18
3/4/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.23,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.92,6.18
3/5/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.23,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.92,6.18
3/6/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.23,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.92,6.18
3/7/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.23,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.92,6.18
3/8/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.23,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.86,6.14
3/9/07,33.9,2731,20.75,47.2,12.7,11.5,34.5,0.8,1.23,0.4,1.4,-0.6,1.9,0.7,4405.9,137796,6731,22149,115647,5.86,6.14
