Date,AWHNONAG,CES9091000001,CEU0500000003,LNS13023622,LNS13023654,LNS13023706,LNS13026511,MARTSMPCSM44000USS,MNFCTRIRSA,MNFCTRMPCIMSA,MNFCTRMPCSMSA,MPCT00XXS,MPCTNRXXS,MPCTXXXXS,MVPHGFD027MNFRBDAL,PAYEMS,UNEMPLOY,USGOVT,USPRIV,MORTGAGE15US,MORTGAGE30US,CMRMTSPL,INDPRO,W875RX1
6/18/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.66,700613.474,59.5423,6206.5
6/19/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.44,700613.474,59.5423,6206.5
6/20/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.44,700613.474,59.5423,6206.5
6/21/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.44,700613.474,59.5423,6206.5
6/22/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.44,700613.474,59.5423,6206.5
6/23/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.44,700613.474,59.5423,6206.5
6/24/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.44,700613.474,59.5423,6206.5
6/25/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.44,700613.474,59.5423,6206.5
6/26/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.35,700613.474,59.5423,6206.5
6/27/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.35,700613.474,59.5423,6206.5
6/28/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.35,700613.474,59.5423,6206.5
6/29/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.35,700613.474,59.5423,6206.5
6/30/87,34.7,3085,NaN,48.6,12.4,13,36.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.9,101900,7398,17124,84776,NaN,10.35,700613.474,59.5423,6206.5
7/1/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.35,706689.595,59.956,6229.5
7/2/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.35,706689.595,59.956,6229.5
7/3/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.36,706689.595,59.956,6229.5
7/4/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.36,706689.595,59.956,6229.5
7/5/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.36,706689.595,59.956,6229.5
7/6/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.36,706689.595,59.956,6229.5
7/7/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.36,706689.595,59.956,6229.5
7/8/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.36,706689.595,59.956,6229.5
7/9/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.36,706689.595,59.956,6229.5
7/10/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3,706689.595,59.956,6229.5
7/11/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3,706689.595,59.956,6229.5
7/12/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3,706689.595,59.956,6229.5
7/13/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3,706689.595,59.956,6229.5
7/14/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3,706689.595,59.956,6229.5
7/15/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3,706689.595,59.956,6229.5
7/16/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.3,706689.595,59.956,6229.5
7/17/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/18/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/19/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/20/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/21/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/22/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/23/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/24/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/25/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/26/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/27/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/28/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/29/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/30/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.23,706689.595,59.956,6229.5
7/31/87,34.7,3089,NaN,48.4,12.7,13.9,35.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1709.9,102247,7268,17160,85087,NaN,10.27,706689.595,59.956,6229.5
8/1/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27,703573.473,60.4517,6269.6
8/2/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27,703573.473,60.4517,6269.6
8/3/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27,703573.473,60.4517,6269.6
8/4/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27,703573.473,60.4517,6269.6
8/5/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27,703573.473,60.4517,6269.6
8/6/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.27,703573.473,60.4517,6269.6
8/7/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35,703573.473,60.4517,6269.6
8/8/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35,703573.473,60.4517,6269.6
8/9/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35,703573.473,60.4517,6269.6
8/10/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35,703573.473,60.4517,6269.6
8/11/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35,703573.473,60.4517,6269.6
8/12/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35,703573.473,60.4517,6269.6
8/13/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.35,703573.473,60.4517,6269.6
8/14/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34,703573.473,60.4517,6269.6
8/15/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34,703573.473,60.4517,6269.6
8/16/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34,703573.473,60.4517,6269.6
8/17/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34,703573.473,60.4517,6269.6
8/18/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34,703573.473,60.4517,6269.6
8/19/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34,703573.473,60.4517,6269.6
8/20/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.34,703573.473,60.4517,6269.6
8/21/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3,703573.473,60.4517,6269.6
8/22/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3,703573.473,60.4517,6269.6
8/23/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3,703573.473,60.4517,6269.6
8/24/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3,703573.473,60.4517,6269.6
8/25/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3,703573.473,60.4517,6269.6
8/26/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3,703573.473,60.4517,6269.6
8/27/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.3,703573.473,60.4517,6269.6
8/28/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.33,703573.473,60.4517,6269.6
8/29/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.33,703573.473,60.4517,6269.6
8/30/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.33,703573.473,60.4517,6269.6
8/31/87,34.9,3094,NaN,47.1,12.1,13.8,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1727.6,102418,7261,17172,85246,NaN,10.33,703573.473,60.4517,6269.6
9/1/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.33,711327.604,60.6087,6276.7
9/2/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.33,711327.604,60.6087,6276.7
9/3/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.33,711327.604,60.6087,6276.7
9/4/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63,711327.604,60.6087,6276.7
9/5/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63,711327.604,60.6087,6276.7
9/6/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63,711327.604,60.6087,6276.7
9/7/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63,711327.604,60.6087,6276.7
9/8/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63,711327.604,60.6087,6276.7
9/9/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63,711327.604,60.6087,6276.7
9/10/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.63,711327.604,60.6087,6276.7
9/11/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91,711327.604,60.6087,6276.7
9/12/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91,711327.604,60.6087,6276.7
9/13/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91,711327.604,60.6087,6276.7
9/14/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91,711327.604,60.6087,6276.7
9/15/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91,711327.604,60.6087,6276.7
9/16/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91,711327.604,60.6087,6276.7
9/17/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.91,711327.604,60.6087,6276.7
9/18/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99,711327.604,60.6087,6276.7
9/19/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99,711327.604,60.6087,6276.7
9/20/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99,711327.604,60.6087,6276.7
9/21/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99,711327.604,60.6087,6276.7
9/22/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99,711327.604,60.6087,6276.7
9/23/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99,711327.604,60.6087,6276.7
9/24/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,10.99,711327.604,60.6087,6276.7
9/25/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02,711327.604,60.6087,6276.7
9/26/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02,711327.604,60.6087,6276.7
9/27/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02,711327.604,60.6087,6276.7
9/28/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02,711327.604,60.6087,6276.7
9/29/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02,711327.604,60.6087,6276.7
9/30/87,34.7,3100,NaN,46.8,12,13.8,34.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1682.6,102646,7102,17135,85511,NaN,11.02,711327.604,60.6087,6276.7
10/1/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.02,710507.639,61.4886,6320.4
10/2/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18,710507.639,61.4886,6320.4
10/3/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18,710507.639,61.4886,6320.4
10/4/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18,710507.639,61.4886,6320.4
10/5/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18,710507.639,61.4886,6320.4
10/6/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18,710507.639,61.4886,6320.4
10/7/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18,710507.639,61.4886,6320.4
10/8/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.18,710507.639,61.4886,6320.4
10/9/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21,710507.639,61.4886,6320.4
10/10/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21,710507.639,61.4886,6320.4
10/11/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21,710507.639,61.4886,6320.4
10/12/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21,710507.639,61.4886,6320.4
10/13/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21,710507.639,61.4886,6320.4
10/14/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21,710507.639,61.4886,6320.4
10/15/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.21,710507.639,61.4886,6320.4
10/16/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58,710507.639,61.4886,6320.4
10/17/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58,710507.639,61.4886,6320.4
10/18/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58,710507.639,61.4886,6320.4
10/19/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58,710507.639,61.4886,6320.4
10/20/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58,710507.639,61.4886,6320.4
10/21/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58,710507.639,61.4886,6320.4
10/22/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.58,710507.639,61.4886,6320.4
10/23/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36,710507.639,61.4886,6320.4
10/24/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36,710507.639,61.4886,6320.4
10/25/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36,710507.639,61.4886,6320.4
10/26/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36,710507.639,61.4886,6320.4
10/27/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36,710507.639,61.4886,6320.4
10/28/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36,710507.639,61.4886,6320.4
10/29/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,11.36,710507.639,61.4886,6320.4
10/30/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,10.97,710507.639,61.4886,6320.4
10/31/87,34.8,3111,NaN,48.6,13.6,13.4,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1742.2,103138,7227,17269,85869,NaN,10.97,710507.639,61.4886,6320.4
11/1/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.97,708538.96,61.8151,6355
11/2/87,34.8,3122,NaN,46.7,12.5,13.3,34.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761.3,103370,7035,17299,86071,NaN,10.97,708538.96,61.8151,6355
